"dataset_id"	"male"	"female"	"unknown"	"total"	"date_study"	"repository"	"year"	"total_all"	"label"	"c"
"1060"	"EGAS00001005329"	0	0	229	229	2021-05-26	"EGA"	"2021"	317	"U"	1
"1061"	"EGAS00001005347"	0	0	6	6	2021-06-01	"EGA"	"2021"	317	"U"	1
"1062"	"EGAS00001005377"	0	0	8	8	2021-06-11	"EGA"	"2021"	317	"U"	1
"1063"	"EGAS00001005380"	0	0	11	11	2021-06-11	"EGA"	"2021"	317	"U"	1
"1064"	"EGAS00001005394"	0	0	161	161	2021-06-16	"EGA"	"2021"	317	"U"	1
"1065"	"EGAS00001005407"	0	0	5	5	2021-06-22	"EGA"	"2021"	317	"U"	1
"1066"	"EGAS00001005408"	0	0	96	96	2021-06-22	"EGA"	"2021"	317	"U"	1
"1067"	"EGAS00001005418"	0	0	8	8	2021-06-28	"EGA"	"2021"	317	"U"	1
"1068"	"EGAS00001005424"	0	0	27	27	2021-06-29	"EGA"	"2021"	317	"U"	1
"1069"	"EGAS00001005436"	0	0	346	346	2021-07-02	"EGA"	"2021"	317	"U"	1
"1070"	"EGAS00001005448"	0	0	3	3	2021-07-06	"EGA"	"2021"	317	"U"	1
"1071"	"EGAS00001005453"	0	0	287	287	2021-07-06	"EGA"	"2021"	317	"U"	1
"1072"	"EGAS00001005454"	0	0	62	62	2021-07-07	"EGA"	"2021"	317	"U"	1
"1073"	"EGAS00001005457"	0	0	818	818	2021-07-11	"EGA"	"2021"	317	"U"	1
"1074"	"EGAS00001005462"	0	0	89	89	2021-07-12	"EGA"	"2021"	317	"U"	1
"1075"	"EGAS00001005466"	0	0	64	64	2021-07-15	"EGA"	"2021"	317	"U"	1
"1076"	"EGAS00001005530"	0	0	47	47	2021-08-09	"EGA"	"2021"	317	"U"	1
"1077"	"EGAS00001005533"	0	0	144	144	2021-08-09	"EGA"	"2021"	317	"U"	1
"1078"	"EGAS00001005550"	0	0	51	51	2021-08-19	"EGA"	"2021"	317	"U"	1
"1079"	"EGAS00001005556"	0	0	876	876	2021-08-24	"EGA"	"2021"	317	"U"	1
"1080"	"EGAS00001005560"	0	0	62	62	2021-08-26	"EGA"	"2021"	317	"U"	1
"1081"	"EGAS00001005565"	0	0	54	54	2021-08-27	"EGA"	"2021"	317	"U"	1
"1082"	"EGAS00001005579"	0	0	79	79	2021-09-03	"EGA"	"2021"	317	"U"	1
"1083"	"EGAS00001005596"	0	0	57	57	2021-09-10	"EGA"	"2021"	317	"U"	1
"1084"	"EGAS00001005610"	0	0	2	2	2021-09-18	"EGA"	"2021"	317	"U"	1
"1085"	"EGAS00001005613"	0	0	1	1	2021-09-20	"EGA"	"2021"	317	"U"	1
"1086"	"EGAS00001005618"	0	0	1	1	2021-09-21	"EGA"	"2021"	317	"U"	1
"1087"	"EGAS00001005648"	0	0	32	32	2021-10-04	"EGA"	"2021"	317	"U"	1
"1088"	"pht004841.v1"	0	0	63	63	NA	"dbGaP"	"2020"	1069	"U"	1
"1089"	"pht005324.v1"	0	0	99	99	NA	"dbGaP"	"2016"	517	"U"	1
"1090"	"pht005504.v1"	0	0	916	916	NA	"dbGaP"	"2016"	517	"U"	1
"1091"	"pht009771.v1"	0	0	89	89	NA	"dbGaP"	"2020"	1069	"U"	1
"1092"	"pht004300.v1"	0	0	857	857	NA	"dbGaP"	"2014"	245	"U"	1
"1093"	"pht010605.v1"	0	0	669	669	NA	"dbGaP"	"2020"	1069	"U"	1
"1094"	"pht004401.v1"	0	0	16	16	NA	"dbGaP"	"2015"	293	"U"	1
"1095"	"pht004640.v1"	0	0	142	142	NA	"dbGaP"	"2017"	520	"U"	1
"1096"	"pht003623.v1"	0	0	29	29	NA	"dbGaP"	"2013"	135	"U"	1
"1097"	"pht007058.v1"	0	0	8	8	NA	"dbGaP"	"2017"	520	"U"	1
"1098"	"pht011244.v1"	0	0	1518	1518	NA	"dbGaP"	"2021"	833	"U"	1
"1099"	"pht011556.v1"	0	0	54	54	NA	"dbGaP"	"2021"	833	"U"	1
"1100"	"pht004329.v1"	0	0	5	5	NA	"dbGaP"	"2015"	293	"U"	1
"1101"	"pht009784.v1"	0	0	128	128	NA	"dbGaP"	"2020"	1069	"U"	1
"1102"	"pht010434.v1"	0	0	80	80	NA	"dbGaP"	"2020"	1069	"U"	1
"1103"	"pht009782.v1"	0	0	45	45	NA	"dbGaP"	"2020"	1069	"U"	1
"1104"	"pht006769.v1"	0	0	0	0	NA	"dbGaP"	"2017"	520	"U"	1
"1105"	"pht004351.v1"	0	0	2	2	NA	"dbGaP"	"2014"	245	"U"	1
"1106"	"pht004785.v1"	0	0	3	3	NA	"dbGaP"	"2015"	293	"U"	1
"1107"	"pht010694.v1"	0	0	5	5	NA	"dbGaP"	"2020"	1069	"U"	1
"1108"	"pht010791.v1"	0	0	94	94	NA	"dbGaP"	"2021"	833	"U"	1
"1109"	"pht010447.v1"	0	0	36	36	NA	"dbGaP"	"2020"	1069	"U"	1
"1110"	"pht008470.v1"	0	0	95	95	NA	"dbGaP"	"2018"	603	"U"	1
"1111"	"pht004942.v1"	0	0	2	2	NA	"dbGaP"	"2015"	293	"U"	1
"1112"	"pht007513.v1"	0	0	117	117	NA	"dbGaP"	"2018"	603	"U"	1
"1113"	"pht007515.v1"	0	0	10580	10580	NA	"dbGaP"	"2018"	603	"U"	1
"1114"	"pht010911.v1"	0	0	11	11	NA	"dbGaP"	"2021"	833	"U"	1
"1115"	"pht008335.v2"	0	0	170	170	NA	"dbGaP"	"2021"	833	"U"	1
"1116"	"pht002911.v2"	0	0	61	61	NA	"dbGaP"	"2016"	517	"U"	1
"1117"	"pht009142.v1"	0	0	3	3	NA	"dbGaP"	"2019"	676	"U"	1
"1118"	"pht010574.v1"	0	0	3	3	NA	"dbGaP"	"2020"	1069	"U"	1
"1119"	"pht009885.v1"	0	0	20	20	NA	"dbGaP"	"2020"	1069	"U"	1
"1120"	"pht003532.v1"	0	0	174	174	NA	"dbGaP"	"2013"	135	"U"	1
"1121"	"pht008404.v1"	0	0	576	576	NA	"dbGaP"	"2020"	1069	"U"	1
"1122"	"pht011233.v1"	0	0	720	720	NA	"dbGaP"	"2021"	833	"U"	1
"1123"	"pht007370.v1"	0	0	20287	20287	NA	"dbGaP"	"2018"	603	"U"	1
"1124"	"pht009670.v1"	0	0	19	19	NA	"dbGaP"	"2019"	676	"U"	1
"1125"	"pht005652.v1"	0	0	427	427	NA	"dbGaP"	"2021"	833	"U"	1
"1126"	"pht004842.v2"	0	0	63	63	NA	"dbGaP"	"2020"	1069	"U"	1
"1127"	"pht005646.v1"	0	0	35	35	NA	"dbGaP"	"2016"	517	"U"	1
"1128"	"pht009392.v1"	0	0	33	33	NA	"dbGaP"	"2019"	676	"U"	1
"1129"	"pht010606.v1"	0	0	732	732	NA	"dbGaP"	"2020"	1069	"U"	1
"1130"	"pht009668.v1"	0	0	19	19	NA	"dbGaP"	"2019"	676	"U"	1
"1131"	"pht011315.v1"	0	0	1	1	NA	"dbGaP"	"2021"	833	"U"	1
"1132"	"pht003590.v2"	0	0	232	232	NA	"dbGaP"	"2017"	520	"U"	1
"1133"	"pht005502.v1"	0	0	708	708	NA	"dbGaP"	"2016"	517	"U"	1
"1134"	"pht010023.v1"	0	0	134	134	NA	"dbGaP"	"2020"	1069	"U"	1
"1135"	"pht003756.v3"	0	0	15	15	NA	"dbGaP"	"2017"	520	"U"	1
"1136"	"pht007756.v2"	0	0	366	366	NA	"dbGaP"	"2019"	676	"U"	1
"1137"	"pht010172.v1"	0	0	11	11	NA	"dbGaP"	"2020"	1069	"U"	1
"1138"	"pht010662.v1"	0	0	403	403	NA	"dbGaP"	"2020"	1069	"U"	1
"1139"	"pht011017.v1"	0	0	4085	4085	NA	"dbGaP"	"2021"	833	"U"	1
"1140"	"pht006364.v1"	0	0	27	27	NA	"dbGaP"	"2017"	520	"U"	1
"1141"	"pht006168.v1"	0	0	19	19	NA	"dbGaP"	"2017"	520	"U"	1
"1142"	"pht010945.v1"	0	0	5731	5731	NA	"dbGaP"	"2021"	833	"U"	1
"1143"	"pht007873.v1"	0	0	715	715	NA	"dbGaP"	"2018"	603	"U"	1
"1144"	"pht008241.v1"	0	0	22	22	NA	"dbGaP"	"2018"	603	"U"	1
"1145"	"pht010914.v1"	0	0	22	22	NA	"dbGaP"	"2021"	833	"U"	1
"1146"	"pht011109.v1"	0	0	6	6	NA	"dbGaP"	"2021"	833	"U"	1
"1147"	"pht010433.v1"	0	0	311	311	NA	"dbGaP"	"2020"	1069	"U"	1
"1148"	"pht009820.v1"	0	0	20	20	NA	"dbGaP"	"2021"	833	"U"	1
"1149"	"pht009783.v1"	0	0	128	128	NA	"dbGaP"	"2020"	1069	"U"	1
"1150"	"pht010174.v1"	0	0	11	11	NA	"dbGaP"	"2020"	1069	"U"	1
"1151"	"pht007755.v2"	0	0	366	366	NA	"dbGaP"	"2019"	676	"U"	1
"1152"	"pht010769.v1"	0	0	8	8	NA	"dbGaP"	"2020"	1069	"U"	1
"1153"	"pht003681.v1"	0	0	59	59	NA	"dbGaP"	"2014"	245	"U"	1
"1154"	"pht010794.v1"	0	0	72	72	NA	"dbGaP"	"2021"	833	"U"	1
"1155"	"pht010594.v1"	0	0	278	278	NA	"dbGaP"	"2020"	1069	"U"	1
"1156"	"pht003588.v2"	0	0	4	4	NA	"dbGaP"	"2017"	520	"U"	1
"1157"	"pht010311.v1"	0	0	39	39	NA	"dbGaP"	"2020"	1069	"U"	1
"1158"	"pht010547.v1"	0	0	2	2	NA	"dbGaP"	"2020"	1069	"U"	1
"1159"	"pht007066.v1"	0	0	7	7	NA	"dbGaP"	"2017"	520	"U"	1
"1160"	"pht009883.v1"	0	0	5	5	NA	"dbGaP"	"2020"	1069	"U"	1
"1161"	"pht003997.v1"	0	0	813	813	NA	"dbGaP"	"2014"	245	"U"	1
"1162"	"pht011547.v1"	0	0	798	798	NA	"dbGaP"	"2021"	833	"U"	1
"1163"	"pht009537.v1"	0	0	62	62	NA	"dbGaP"	"2019"	676	"U"	1
"1164"	"pht005677.v1"	0	0	75	75	NA	"dbGaP"	"2017"	520	"U"	1
"1165"	"pht010807.v1"	0	0	55	55	NA	"dbGaP"	"2021"	833	"U"	1
"1166"	"pht004298.v1"	0	0	942	942	NA	"dbGaP"	"2014"	245	"U"	1
"1167"	"pht007724.v1"	0	0	6385	6385	NA	"dbGaP"	"2018"	603	"U"	1
"1168"	"pht010170.v1"	0	0	84	84	NA	"dbGaP"	"2020"	1069	"U"	1
"1169"	"pht003625.v1"	0	0	29	29	NA	"dbGaP"	"2013"	135	"U"	1
"1170"	"pht005935.v1"	0	0	54	54	NA	"dbGaP"	"2016"	517	"U"	1
"1171"	"pht005647.v1"	0	0	35	35	NA	"dbGaP"	"2016"	517	"U"	1
"1172"	"pht010173.v1"	0	0	22	22	NA	"dbGaP"	"2020"	1069	"U"	1
"1173"	"pht004398.v1"	0	0	10	10	NA	"dbGaP"	"2015"	293	"U"	1
"1174"	"pht004652.v1"	0	0	75	75	NA	"dbGaP"	"2015"	293	"U"	1
"1175"	"pht004018.v1"	0	0	12	12	NA	"dbGaP"	"2014"	245	"U"	1
"1176"	"pht004903.v1"	0	0	9	9	NA	"dbGaP"	"2015"	293	"U"	1
"1177"	"pht011145.v1"	0	0	19	19	NA	"dbGaP"	"2021"	833	"U"	1
"1178"	"pht011051.v1"	0	0	1059	1059	NA	"dbGaP"	"2021"	833	"U"	1
"1179"	"pht011234.v1"	0	0	720	720	NA	"dbGaP"	"2021"	833	"U"	1
"1180"	"pht004933.v1"	0	0	794	794	NA	"dbGaP"	"2015"	293	"U"	1
"1181"	"pht003757.v3"	0	0	39	39	NA	"dbGaP"	"2017"	520	"U"	1
"1182"	"pht010598.v1"	0	0	34	34	NA	"dbGaP"	"2020"	1069	"U"	1
"1183"	"pht010597.v1"	0	0	82	82	NA	"dbGaP"	"2020"	1069	"U"	1
"1184"	"pht005023.v4"	0	0	7811	7811	NA	"dbGaP"	"2021"	833	"U"	1
"1185"	"pht007512.v1"	0	0	574	574	NA	"dbGaP"	"2018"	603	"U"	1
"1186"	"pht009840.v1"	0	0	32	32	NA	"dbGaP"	"2020"	1069	"U"	1
"1187"	"pht010806.v1"	0	0	55	55	NA	"dbGaP"	"2021"	833	"U"	1
"1188"	"pht003586.v2"	0	0	4	4	NA	"dbGaP"	"2017"	520	"U"	1
"1189"	"pht004651.v1"	0	0	22	22	NA	"dbGaP"	"2015"	293	"U"	1
"1190"	"pht006981.v1"	0	0	28	28	NA	"dbGaP"	"2017"	520	"U"	1
"1191"	"pht010835.v1"	0	0	364	364	NA	"dbGaP"	"2021"	833	"U"	1
"1192"	"pht009124.v1"	0	0	11	11	NA	"dbGaP"	"2020"	1069	"U"	1
"1193"	"pht010312.v1"	0	0	99	99	NA	"dbGaP"	"2020"	1069	"U"	1
"1194"	"pht006348.v1"	0	0	8	8	NA	"dbGaP"	"2017"	520	"U"	1
"1195"	"pht007726.v1"	0	0	6385	6385	NA	"dbGaP"	"2018"	603	"U"	1
"1196"	"pht007057.v1"	0	0	8	8	NA	"dbGaP"	"2017"	520	"U"	1
"1197"	"pht006160.v1"	0	0	94	94	NA	"dbGaP"	"2017"	520	"U"	1
"1198"	"pht008342.v1"	0	0	14	14	NA	"dbGaP"	"2018"	603	"U"	1
"1199"	"pht003752.v1"	0	0	747	747	NA	"dbGaP"	"2014"	245	"U"	1
"1200"	"pht007885.v1"	0	0	20	20	NA	"dbGaP"	"2018"	603	"U"	1
"1201"	"pht009154.v1"	0	0	4	4	NA	"dbGaP"	"2019"	676	"U"	1
"1202"	"pht004943.v1"	0	0	2	2	NA	"dbGaP"	"2015"	293	"U"	1
"1203"	"pht011401.v1"	0	0	86	86	NA	"dbGaP"	"2021"	833	"U"	1
"1204"	"pht007503.v1"	0	0	2	2	NA	"dbGaP"	"2018"	603	"U"	1
"1205"	"pht007725.v1"	0	0	6385	6385	NA	"dbGaP"	"2018"	603	"U"	1
"1206"	"pht006289.v1"	0	0	59	59	NA	"dbGaP"	"2017"	520	"U"	1
"1207"	"pht004588.v1"	0	0	29	29	NA	"dbGaP"	"2015"	293	"U"	1
"1208"	"pht005678.v1"	0	0	75	75	NA	"dbGaP"	"2017"	520	"U"	1
"1209"	"pht011082.v1"	0	0	79	79	NA	"dbGaP"	"2021"	833	"U"	1
"1210"	"pht006363.v1"	0	0	27	27	NA	"dbGaP"	"2017"	520	"U"	1
"1211"	"pht008334.v2"	0	0	170	170	NA	"dbGaP"	"2021"	833	"U"	1
"1212"	"pht007736.v1"	0	0	296	296	NA	"dbGaP"	"2018"	603	"U"	1
"1213"	"pht008864.v1"	0	0	119	119	NA	"dbGaP"	"2019"	676	"U"	1
"1214"	"pht006162.v1"	0	0	94	94	NA	"dbGaP"	"2017"	520	"U"	1
"1215"	"pht011050.v1"	0	0	299	299	NA	"dbGaP"	"2021"	833	"U"	1
"1216"	"pht003521.v1"	0	0	80	80	NA	"dbGaP"	"2013"	135	"U"	1
"1217"	"pht010913.v1"	0	0	11	11	NA	"dbGaP"	"2021"	833	"U"	1
"1218"	"pht009037.v2"	0	0	535	535	NA	"dbGaP"	"2021"	833	"U"	1
"1219"	"pht003996.v1"	0	0	784	784	NA	"dbGaP"	"2014"	245	"U"	1
"1220"	"pht010805.v1"	0	0	11	11	NA	"dbGaP"	"2021"	833	"U"	1
"1221"	"pht004843.v1"	0	0	63	63	NA	"dbGaP"	"2020"	1069	"U"	1
"1222"	"pht003795.v1"	0	0	48	48	NA	"dbGaP"	"2014"	245	"U"	1
"1223"	"pht007067.v1"	0	0	7	7	NA	"dbGaP"	"2017"	520	"U"	1
"1224"	"pht009412.v1"	0	0	2	2	NA	"dbGaP"	"2019"	676	"U"	1
"1225"	"pht010714.v1"	0	0	72	72	NA	"dbGaP"	"2020"	1069	"U"	1
"1226"	"pht008605.v2"	0	0	35	35	NA	"dbGaP"	"2020"	1069	"U"	1
"1227"	"pht011587.v1"	0	0	219	219	NA	"dbGaP"	"2021"	833	"U"	1
"1228"	"pht003531.v1"	0	0	174	174	NA	"dbGaP"	"2013"	135	"U"	1
"1229"	"pht011270.v1"	0	0	11	11	NA	"dbGaP"	"2021"	833	"U"	1
"1230"	"pht008195.v1"	0	0	23	23	NA	"dbGaP"	"2018"	603	"U"	1
"1231"	"pht008946.v2"	0	0	2294	2294	NA	"dbGaP"	"2021"	833	"U"	1
"1232"	"pht005690.v1"	0	0	1	1	NA	"dbGaP"	"2016"	517	"U"	1
"1233"	"pht011564.v1"	0	0	181	181	NA	"dbGaP"	"2021"	833	"U"	1
"1234"	"pht009621.v1"	0	0	48447	48447	NA	"dbGaP"	"2019"	676	"U"	1
"1235"	"pht005501.v1"	0	0	916	916	NA	"dbGaP"	"2016"	517	"U"	1
"1236"	"pht008454.v1"	0	0	9203	9203	NA	"dbGaP"	"2018"	603	"U"	1
"1237"	"pht007510.v1"	0	0	4069	4069	NA	"dbGaP"	"2018"	603	"U"	1
"1238"	"pht011570.v1"	0	0	2297	2297	NA	"dbGaP"	"2021"	833	"U"	1
"1239"	"pht005934.v1"	0	0	54	54	NA	"dbGaP"	"2016"	517	"U"	1
"1240"	"pht011569.v1"	0	0	2067	2067	NA	"dbGaP"	"2021"	833	"U"	1
"1241"	"pht004448.v1"	0	0	27	27	NA	"dbGaP"	"2015"	293	"U"	1
"1242"	"pht008302.v1"	0	0	9	9	NA	"dbGaP"	"2018"	603	"U"	1
"1243"	"pht007872.v1"	0	0	715	715	NA	"dbGaP"	"2018"	603	"U"	1
"1244"	"pht006159.v1"	0	0	94	94	NA	"dbGaP"	"2017"	520	"U"	1
"1245"	"pht004638.v1"	0	0	142	142	NA	"dbGaP"	"2017"	520	"U"	1
"1246"	"pht008469.v1"	0	0	95	95	NA	"dbGaP"	"2018"	603	"U"	1
"1247"	"pht006169.v1"	0	0	64	64	NA	"dbGaP"	"2017"	520	"U"	1
"1248"	"pht010653.v1"	0	0	80	80	NA	"dbGaP"	"2021"	833	"U"	1
"1249"	"pht006734.v1"	0	0	19	19	NA	"dbGaP"	"2017"	520	"U"	1
"1250"	"pht009393.v1"	0	0	33	33	NA	"dbGaP"	"2019"	676	"U"	1
"1251"	"pht006072.v1"	0	0	1	1	NA	"dbGaP"	"2017"	520	"U"	1
"1252"	"pht003522.v1"	0	0	36	36	NA	"dbGaP"	"2013"	135	"U"	1
"1253"	"pht008244.v1"	0	0	213	213	NA	"dbGaP"	"2018"	603	"U"	1
"1254"	"pht011122.v1"	0	0	17	17	NA	"dbGaP"	"2021"	833	"U"	1
"1255"	"pht006544.v1"	0	0	2	2	NA	"dbGaP"	"2017"	520	"U"	1
"1256"	"pht003523.v1"	0	0	36	36	NA	"dbGaP"	"2013"	135	"U"	1
"1257"	"pht008344.v1"	0	0	33	33	NA	"dbGaP"	"2018"	603	"U"	1
"1258"	"pht003680.v1"	0	0	59	59	NA	"dbGaP"	"2014"	245	"U"	1
"1259"	"pht004956.v1"	0	0	30	30	NA	"dbGaP"	"2015"	293	"U"	1
"1260"	"pht009661.v1"	0	0	84	84	NA	"dbGaP"	"2019"	676	"U"	1
"1261"	"pht006176.v1"	0	0	110	110	NA	"dbGaP"	"2017"	520	"U"	1
"1262"	"pht004451.v1"	0	0	27	27	NA	"dbGaP"	"2015"	293	"U"	1
"1263"	"pht011111.v1"	0	0	34	34	NA	"dbGaP"	"2021"	833	"U"	1
"1264"	"pht010658.v1"	0	0	410	410	NA	"dbGaP"	"2020"	1069	"U"	1
"1265"	"pht010596.v1"	0	0	34	34	NA	"dbGaP"	"2020"	1069	"U"	1
"1266"	"pht009839.v1"	0	0	32	32	NA	"dbGaP"	"2020"	1069	"U"	1
"1267"	"pht011546.v1"	0	0	408	408	NA	"dbGaP"	"2021"	833	"U"	1
"1268"	"pht010169.v1"	0	0	8	8	NA	"dbGaP"	"2020"	1069	"U"	1
"1269"	"pht010104.v1"	0	0	25	25	NA	"dbGaP"	"2020"	1069	"U"	1
"1270"	"pht010196.v1"	0	0	13	13	NA	"dbGaP"	"2020"	1069	"U"	1
"1271"	"pht010289.v1"	0	0	366	366	NA	"dbGaP"	"2020"	1069	"U"	1
"1272"	"pht010599.v1"	0	0	82	82	NA	"dbGaP"	"2020"	1069	"U"	1
"1273"	"pht003582.v1"	0	0	5427	5427	NA	"dbGaP"	"2013"	135	"U"	1
"1274"	"pht010171.v1"	0	0	84	84	NA	"dbGaP"	"2020"	1069	"U"	1
"1275"	"pht008400.v1"	0	0	49	49	NA	"dbGaP"	"2018"	603	"U"	1
"1276"	"pht008203.v1"	0	0	6	6	NA	"dbGaP"	"2018"	603	"U"	1
"1277"	"pht010844.v1"	0	0	88	88	NA	"dbGaP"	"2021"	833	"U"	1
"1278"	"pht007871.v1"	0	0	715	715	NA	"dbGaP"	"2018"	603	"U"	1
"1279"	"pht004941.v1"	0	0	1	1	NA	"dbGaP"	"2015"	293	"U"	1
"1280"	"pht010661.v1"	0	0	147	147	NA	"dbGaP"	"2020"	1069	"U"	1
"1281"	"pht004829.v1"	0	0	325	325	NA	"dbGaP"	"2015"	293	"U"	1
"1282"	"pht009819.v1"	0	0	20	20	NA	"dbGaP"	"2021"	833	"U"	1
"1283"	"pht004783.v1"	0	0	3	3	NA	"dbGaP"	"2015"	293	"U"	1
"1284"	"pht004334.v1"	0	0	1579	1579	NA	"dbGaP"	"2014"	245	"U"	1
"1285"	"pht010904.v1"	0	0	60	60	NA	"dbGaP"	"2021"	833	"U"	1
"1286"	"pht000114.v1"	0	0	12771	12771	NA	"dbGaP"	"2009"	17	"U"	1
"1287"	"pht009739.v1"	0	0	38	38	NA	"dbGaP"	"2019"	676	"U"	1
"1288"	"pht003587.v2"	0	0	232	232	NA	"dbGaP"	"2017"	520	"U"	1
"1289"	"pht005965.v1"	0	0	566	566	NA	"dbGaP"	"2016"	517	"U"	1
"1290"	"pht010838.v1"	0	0	4	4	NA	"dbGaP"	"2021"	833	"U"	1
"1291"	"pht004400.v1"	0	0	9	9	NA	"dbGaP"	"2015"	293	"U"	1
"1292"	"pht007123.v1"	0	0	9125	9125	NA	"dbGaP"	"2017"	520	"U"	1
"1293"	"pht004653.v1"	0	0	75	75	NA	"dbGaP"	"2015"	293	"U"	1
"1294"	"pht005322.v1"	0	0	428	428	NA	"dbGaP"	"2020"	1069	"U"	1
"1295"	"pht005992.v1"	0	0	8	8	NA	"dbGaP"	"2017"	520	"U"	1
"1296"	"pht008948.v2"	0	0	2294	2294	NA	"dbGaP"	"2021"	833	"U"	1
"1297"	"pht010839.v1"	0	0	24	24	NA	"dbGaP"	"2021"	833	"U"	1
"1298"	"pht009323.v1"	0	0	11	11	NA	"dbGaP"	"2019"	676	"U"	1
"1299"	"pht003812.v1"	0	0	11	11	NA	"dbGaP"	"2014"	245	"U"	1
"1300"	"pht011459.v1"	0	0	63	63	NA	"dbGaP"	"2021"	833	"U"	1
"1301"	"pht010548.v1"	0	0	10	10	NA	"dbGaP"	"2020"	1069	"U"	1
"1302"	"pht004336.v1"	0	0	1579	1579	NA	"dbGaP"	"2014"	245	"U"	1
"1303"	"pht010660.v1"	0	0	147	147	NA	"dbGaP"	"2020"	1069	"U"	1
"1304"	"pht006073.v1"	0	0	1	1	NA	"dbGaP"	"2017"	520	"U"	1
"1305"	"pht008399.v1"	0	0	49	49	NA	"dbGaP"	"2018"	603	"U"	1
"1306"	"pht010679.v1"	0	0	1805	1805	NA	"dbGaP"	"2020"	1069	"U"	1
"1307"	"pht010843.v1"	0	0	88	88	NA	"dbGaP"	"2021"	833	"U"	1
"1308"	"pht004450.v1"	0	0	27	27	NA	"dbGaP"	"2015"	293	"U"	1
"1309"	"pht009143.v1"	0	0	3	3	NA	"dbGaP"	"2019"	676	"U"	1
"1310"	"pht004954.v1"	0	0	62	62	NA	"dbGaP"	"2015"	293	"U"	1
"1311"	"pht005325.v1"	0	0	99	99	NA	"dbGaP"	"2016"	517	"U"	1
"1312"	"pht010313.v1"	0	0	99	99	NA	"dbGaP"	"2020"	1069	"U"	1
"1313"	"pht007509.v1"	0	0	10580	10580	NA	"dbGaP"	"2018"	603	"U"	1
"1314"	"pht007514.v1"	0	0	473	473	NA	"dbGaP"	"2018"	603	"U"	1
"1315"	"pht009410.v1"	0	0	2	2	NA	"dbGaP"	"2019"	676	"U"	1
"1316"	"pht010793.v1"	0	0	94	94	NA	"dbGaP"	"2021"	833	"U"	1
"1317"	"pht008196.v1"	0	0	28	28	NA	"dbGaP"	"2018"	603	"U"	1
"1318"	"pht004010.v1"	0	0	98	98	NA	"dbGaP"	"2019"	676	"U"	1
"1319"	"pht004934.v1"	0	0	794	794	NA	"dbGaP"	"2015"	293	"U"	1
"1320"	"pht005966.v1"	0	0	3577	3577	NA	"dbGaP"	"2016"	517	"U"	1
"1321"	"pht004009.v1"	0	0	98	98	NA	"dbGaP"	"2019"	676	"U"	1
"1322"	"pht008878.v1"	0	0	238	238	NA	"dbGaP"	"2019"	676	"U"	1
"1323"	"pht011243.v1"	0	0	1518	1518	NA	"dbGaP"	"2021"	833	"U"	1
"1324"	"pht006170.v1"	0	0	64	64	NA	"dbGaP"	"2017"	520	"U"	1
"1325"	"pht009141.v1"	0	0	1	1	NA	"dbGaP"	"2019"	676	"U"	1
"1326"	"pht010841.v1"	0	0	24	24	NA	"dbGaP"	"2021"	833	"U"	1
"1327"	"pht004828.v1"	0	0	325	325	NA	"dbGaP"	"2015"	293	"U"	1
"1328"	"pht006545.v1"	0	0	20	20	NA	"dbGaP"	"2017"	520	"U"	1
"1329"	"pht004575.v1"	0	0	24	24	NA	"dbGaP"	"2015"	293	"U"	1
"1330"	"pht003813.v1"	0	0	29	29	NA	"dbGaP"	"2014"	245	"U"	1
"1331"	"pht009882.v1"	0	0	5	5	NA	"dbGaP"	"2020"	1069	"U"	1
"1332"	"pht004337.v1"	0	0	1579	1579	NA	"dbGaP"	"2014"	245	"U"	1
"1333"	"pht004590.v1"	0	0	29	29	NA	"dbGaP"	"2015"	293	"U"	1
"1334"	"pht004879.v1"	0	0	93	93	NA	"dbGaP"	"2015"	293	"U"	1
"1335"	"pht004955.v1"	0	0	30	30	NA	"dbGaP"	"2015"	293	"U"	1
"1336"	"pht005359.v2"	0	0	66	66	NA	"dbGaP"	"2017"	520	"U"	1
"1337"	"pht010022.v1"	0	0	134	134	NA	"dbGaP"	"2020"	1069	"U"	1
"1338"	"pht005676.v1"	0	0	9	9	NA	"dbGaP"	"2017"	520	"U"	1
"1339"	"pht004966.v1"	0	0	218	218	NA	"dbGaP"	"2015"	293	"U"	1
"1340"	"pht006980.v1"	0	0	28	28	NA	"dbGaP"	"2017"	520	"U"	1
"1341"	"pht002912.v2"	0	0	62	62	NA	"dbGaP"	"2016"	517	"U"	1
"1342"	"pht010214.v1"	0	0	0	0	NA	"dbGaP"	"2020"	1069	"U"	1
"1343"	"pht009125.v1"	0	0	11	11	NA	"dbGaP"	"2020"	1069	"U"	1
"1344"	"pht004393.v1"	0	0	140	140	NA	"dbGaP"	"2014"	245	"U"	1
"1345"	"pht008242.v1"	0	0	213	213	NA	"dbGaP"	"2018"	603	"U"	1
"1346"	"pht010905.v1"	0	0	89	89	NA	"dbGaP"	"2021"	833	"U"	1
"1347"	"pht009391.v1"	0	0	583	583	NA	"dbGaP"	"2019"	676	"U"	1
"1348"	"pht010808.v1"	0	0	55	55	NA	"dbGaP"	"2021"	833	"U"	1
"1349"	"pht004936.v1"	0	0	794	794	NA	"dbGaP"	"2015"	293	"U"	1
"1350"	"pht004637.v1"	0	0	16	16	NA	"dbGaP"	"2017"	520	"U"	1
"1351"	"pht008397.v1"	0	0	49	49	NA	"dbGaP"	"2018"	603	"U"	1
