,dbgap_stable_id,male,female,unkown,total,repository,not_avai
3046,./data/phs000285.v3.pht001865.v2.p2.F4F44.var_report.xml,880,993,24,3301,dbgap,NA
3047,./data/phs000743.v1.pht004822.v1.p1.METSIM_Sample.var_report.xml,10137,NA,0,30364,dbgap,NA
3048,./data/phs001769.v1.pht008625.v1.p1.ARD_6104_Subject.var_report.xml,4,2,0,6,dbgap,NA
3049,./data/phs001818.v3.pht009022.v3.p1.sc_GI_Cancer_Sample_Attributes.var_report.xml,8,8,3,51,dbgap,NA
3050,./data/phs001828.v1.pht009369.v1.p1.CKD_Subject_Phenotypes.var_report.xml,799,593,0,1392,dbgap,NA
3051,./data/phs001538.v1.pht008096.v1.p1.Registry_Death.var_report.xml,7,10,15,17,dbgap,NA
3052,./data/phs000477.v1.pht002688.v1.p1.Familial_Renal_Disorders_Sample_Attributes.var_report.xml,12,9,0,31,dbgap,NA
3053,./data/phs000007.v32.pht002894.v1.p13.l_mtblcmhi2_ex05_1_0708s.var_report.xml,171,217,126,388,dbgap,NA
3054,./data/phs000807.v1.pht004389.v1.p1.CALGB40101_Early_Breast_Cancer_Sample_Attributes.var_report.xml,NA,1914,0,1914,dbgap,NA
3055,./data/phs000430.v1.pht003052.v1.p1.HALT_C_Subject.var_report.xml,696,270,0,966,dbgap,NA
3056,./data/phs001544.v2.pht009897.v1.p1.TOPMed_CCDG_MPP_Sample.var_report.xml,114,7,0,121,dbgap,NA
3057,./data/phs001484.v1.pht007737.v1.p1.ATV_Bilirubin_Subject.var_report.xml,234,87,0,321,dbgap,NA
3058,./data/phs000287.v7.pht001466.v2.p1.CHS_Event16.var_report.xml,2375,3156,17311,18624,dbgap,NA
3059,./data/phs000349.v1.pht002190.v1.p1.SEA_Phase2_Sample.var_report.xml,848,220,0,1068,dbgap,NA
3060,./data/phs000337.v1.pht005335.v1.p1.Developmental_Disabilities_Pedigree.var_report.xml,56,38,78,94,dbgap,NA
3061,./data/phs000517.v3.pht003806.v1.p1.Multiethnic_Cohort_Study_Sample_Attributes.var_report.xml,NA,3708,0,3790,dbgap,NA
3062,./data/phs001782.v2.pht008800.v2.p1.LOI_Stunting_Malian_Subject_Phenotypes.var_report.xml,50,62,0,112,dbgap,NA
3063,./data/phs001027.v4.pht005652.v1.p1.Epigenetics_AML_GEO.var_report.xml,NA,NA,0,427,dbgap,NA
3064,./data/phs000007.v32.pht005163.v3.p13.t_ctthrtac_2011_m_0683s.var_report.xml,1417,1543,0,2960,dbgap,NA
3065,./data/phs001328.v1.pht006303.v1.p1.LDN_6703_Subject.var_report.xml,54,37,0,93,dbgap,NA
3066,./data/phs001338.v1.pht006362.v1.p1.Tibetan_High_Altitude_Adaptation_Subject.var_report.xml,NA,NA,0,27,dbgap,NA
3067,./data/phs001012.v1.pht005549.v1.p1.Diabetes_Heart_Study_EA_Sample.var_report.xml,549,628,0,1177,dbgap,NA
3068,./data/phs002211.v1.pht010524.v1.p1.GALE_Sample_Attributes.var_report.xml,NA,15,0,30,dbgap,NA
3069,./data/phs001138.v4.pht007937.v3.p2.GMKF_CHD_PCGC_Subject.var_report.xml,1242,1104,0,2966,dbgap,NA
3070,./data/phs001292.v2.pht007856.v2.p1.unique_questionnaire.var_report.xml,234,538,24,1020,dbgap,NA
3071,./data/phs002287.v1.pht010712.v1.p1.ER_Positive_BC_Subject_Phenotypes.var_report.xml,NA,NA,0,24,dbgap,NA
3072,./data/phs000251.v2.pht001263.v2.p2.HMP_Cutaneous_Psoriasis_Sample_Attributes.var_report.xml,65,28,0,236,dbgap,NA
3073,./data/phs000678.v1.pht003565.v1.p1.Young_Onset_Breast_Cancer_Subject_Phenotypes.var_report.xml,NA,1983,554,1983,dbgap,NA
3074,./data/phs000280.v7.pht004151.v2.p1.RHXA.var_report.xml,22,8151,8172,8173,dbgap,NA
3075,./data/phs002161.v1.pht010658.v1.p1.GMKF_EA_TEF_Subject.var_report.xml,NA,NA,0,410,dbgap,NA
3076,./data/phs002387.v1.pht011177.v1.p1.GBHS_Sample.var_report.xml,NA,2529,0,2529,dbgap,NA
3077,./data/phs001871.v1.pht009361.v1.p1.CCDG_CCC_AA_Subject_Phenotypes.var_report.xml,137,211,0,348,dbgap,NA
3078,./data/phs000287.v7.pht001480.v1.p1.YR14ANNUAL.var_report.xml,2375,3156,5457,5531,dbgap,NA
3079,./data/phs000774.v2.pht004699.v1.p1.CCDG_OFCs_Subject.var_report.xml,7850,7332,15079,15207,dbgap,NA
3080,./data/phs000007.v32.pht005170.v3.p13.t_pftprealb_2005_m_0759s.var_report.xml,203,248,0,451,dbgap,NA
3081,./data/phs000298.v4.pht002282.v3.p3.Autism_Sequencing_Collaboration_Sample.var_report.xml,7742,4936,0,12772,dbgap,NA
3082,./data/phs000228.v4.pht002156.v1.p1.EMMES_HMP_DSU.var_report.xml,147,151,272,298,dbgap,NA
3083,./data/phs001105.v1.pht006838.v1.p1.Aggressive_Prostate_Tumors_Subject_Phenotypes.var_report.xml,10,NA,0,10,dbgap,NA
3084,./data/phs000203.v1.pht000881.v1.p1.eMERGE_PAD_Phenotype.var_report_2010_10_12.xml,2072,1265,3261,3337,dbgap,NA
3085,./data/phs000455.v1.pht002574.v1.p1.Developmental_Brain_Disorders_Subject.var_report.xml,7,3,0,10,dbgap,NA
3086,./data/phs001494.v1.pht007191.v1.p1.ALIVE_Smokescreen_Sample.var_report.xml,730,410,0,1140,dbgap,NA
3087,./data/phs000479.v1.pht002664.v1.p1.SCID_Exome_Pedigree.var_report.xml,2,1,0,3,dbgap,NA
3088,./data/phs001202.v1.pht005776.v1.p1.OncoArray_Oral_Pharynx_Cancer_Sample_Attributes.var_report.xml,7431,2665,0,10158,dbgap,NA
3089,./data/phs000347.v1.pht003124.v1.p1.ESP_Family_Studies_Aortic_Disease_Sample.var_report.xml,19,10,0,29,dbgap,NA
3090,./data/phs000219.v1.pht001079.v1.p1.d_drs_trans.var_report_2010_01_19.xml,569,913,2000,2482,dbgap,NA
3091,./data/phs000796.v1.pht005386.v1.p1.OPPERA_Chronic_TMJD_Subject_Phenotypes.var_report.xml,1092,2012,3097,3104,dbgap,NA
3092,./data/phs000285.v3.pht001709.v2.p2.D1F05A.var_report.xml,885,977,2905,3234,dbgap,NA
3093,./data/phs001531.v1.pht007440.v1.p1.Turner_Syndrome_BAV_Sample.var_report.xml,NA,188,0,188,dbgap,NA
3094,./data/phs000904.v1.pht004689.v1.p1.Familial_Adenomatous_Polyposis_Subject_Phenotypes.var_report.xml,4,4,0,8,dbgap,NA
3095,./data/phs000559.v1.pht003617.v1.p1.PAGE_EAGLE_BioVU_Cancer_Sample_Attributes.var_report.xml,7858,6558,0,15256,dbgap,NA
3096,./data/phs000007.v32.pht003906.v7.p13.t_mricbi_2013_a_0959s.var_report.xml,2462,2893,7517,8830,dbgap,NA
3097,./data/phs002480.v1.pht011394.v1.p1.Glomerular_Disorders_Sample.var_report.xml,1059,821,0,1880,dbgap,NA
3098,./data/phs000574.v1.pht005871.v1.p1.medicationlog.var_report.xml,28,822,2937,2937,dbgap,NA
3099,./data/phs001852.v1.pht009279.v1.p1.Height_Jewish_Sample_Attributes.var_report.xml,212,187,0,399,dbgap,NA
3100,./data/phs000219.v1.pht001073.v1.p1.d_csa07_trans.var_report_2010_01_19.xml,664,1054,1329,1718,dbgap,NA
3101,./data/phs000007.v32.pht000685.v2.p13.ntx1_7s.var_report.xml,212,183,0,395,dbgap,NA
3102,./data/phs000924.v4.pht006323.v2.p1.iPSCORE_Subject_Phenotypes.var_report.xml,121,152,1,273,dbgap,NA
3103,./data/phs001925.v1.pht010568.v1.p1.MSI_H_Cancers_Subject.var_report.xml,2,4,0,6,dbgap,NA
3104,./data/phs002065.v1.pht010769.v1.p1.Genitourinary_Cancers_Subject.var_report.xml,NA,NA,0,8,dbgap,NA
3105,./data/phs001577.v1.pht008350.v1.p1.mCRPC_Subject.var_report.xml,20,NA,0,20,dbgap,NA
3106,./data/phs001877.v1.pht009481.v1.p1.Mycosis_Fungoides_Subject.var_report.xml,24,7,0,31,dbgap,NA
3107,./data/phs001138.v4.pht007939.v3.p2.GMKF_CHD_PCGC_Sample.var_report.xml,1242,1104,0,2987,dbgap,NA
3108,./data/phs000577.v1.pht007272.v1.p1.laboratoryform.var_report.xml,173,341,2359,2359,dbgap,NA
3109,./data/phs000725.v2.pht003882.v2.p1.Rare_Cancer_Tumors_Project_Subject.var_report.xml,60,34,0,99,dbgap,NA
3110,./data/phs000007.v32.pht000825.v7.p13.vegf3_1s.var_report.xml,1845,2090,0,3935,dbgap,NA
3111,./data/phs001745.v1.pht008599.v1.p1.Lung_eQTL_Sample.var_report.xml,597,506,0,1103,dbgap,NA
3112,./data/phs000444.v1.pht002703.v1.p1.Italian_Primary_Biliary_Cirrhosis_Subject_Phenotypes.var_report.xml,484,829,0,1389,dbgap,NA
3113,./data/phs000224.v3.pht002181.v3.p2.VitGene_Vitiligo_Sample.var_report.xml,998,1919,2878,2938,dbgap,NA
3114,./data/phs001632.v1.pht008534.v1.p1.Multiple_Myeloma_AA_Sample_Attributes.var_report.xml,648,760,0,1408,dbgap,NA
3115,./data/phs000200.v9.pht003397.v1.p3.f33_rel4.var_report.xml,NA,56393,863569,920514,dbgap,NA
3116,./data/phs001058.v1.pht005237.v1.p1.MIGen_BioImage_Subject_Phenotypes.var_report.xml,306,197,0,503,dbgap,NA
3117,./data/phs000170.v2.pht000737.v1.p1.Marshfield_Data_Phenotype.var_report.xml,1634,2330,0,3964,dbgap,NA
3118,./data/phs001325.v3.pht006353.v2.p1.iPSCORE_WGS_Sample_Attributes.var_report.xml,121,152,0,291,dbgap,NA
3119,./data/phs000898.v1.pht004641.v1.p1.Colorectal_Cancer_Mb_Scale_Haplotypes_Subject.var_report.xml,NA,1,0,1,dbgap,NA
3120,./data/phs000788.v2.pht004626.v2.p3.RPGEH_Pedigree.var_report.xml,33200,47634,80794,80834,dbgap,NA
3121,./data/phs000362.v1.pht003227.v1.p1.ESP_FamilialAtrialFibrillation_Subject.var_report.xml,13,2,0,30,dbgap,NA
3122,./data/phs000763.v1.pht004256.v1.p1.COGA_Family_GWAS_Sample_Attributes.var_report.xml,987,1071,0,2058,dbgap,NA
3123,./data/phs000285.v3.pht001819.v2.p2.F1F12.var_report.xml,878,990,2771,3292,dbgap,NA
3124,./data/phs000255.v1.pht001417.v1.p1.HMP_Crohns_Risk_TraceID.var_report.xml,NA,NA,0,142251,dbgap,NA
3125,./data/phs002342.v1.pht011001.v1.p1.Polyepitope_Neoantigen_DNA_Vaccines_Subject.var_report.xml,1,NA,0,1,dbgap,NA
3126,./data/phs001437.v1.pht006807.v1.p1.PPTC_Sample.var_report.xml,157,83,0,261,dbgap,NA
3127,./data/phs001231.v2.pht006182.v2.p1.NeuroLINCS_ALS_SMA_Sample_Attributes.var_report.xml,12,8,0,148,dbgap,NA
3128,./data/phs001511.v1.pht007294.v1.p1.SEARCH_ProDIGY_Subject_Phenotypes.var_report.xml,212,338,0,550,dbgap,NA
3129,./data/phs001241.v1.pht005922.v1.p1.Metastatic_Melanomas_Sample.var_report.xml,7,8,0,36,dbgap,NA
3130,./data/phs001281.v2.pht006135.v2.p1.registration.var_report.xml,15,25,39,40,dbgap,NA
3131,./data/phs000803.v2.pht004567.v2.p1.Colon_Cancer_Sample_Attributes.var_report.xml,NA,6,0,22,dbgap,NA
3132,./data/phs000007.v32.pht000821.v7.p13.l_angtie_ex01_3b_0269s.var_report.xml,2024,2319,18,4343,dbgap,NA
3133,./data/phs001770.v1.pht008684.v1.p1.6408_QOL.var_report.xml,35,44,0,79,dbgap,NA
3134,./data/phs000888.v1.pht004678.v1.p1.eMERGE_Imputed_Subject_Phenotypes.var_report.xml,25246,29783,42900,55029,dbgap,NA
3135,./data/phs000288.v2.pht002520.v2.p2.Ciliopathies_Exome_Sample_Attributes.var_report.xml,1381,1188,0,2569,dbgap,NA
3136,./data/phs001855.v1.pht009247.v1.p1.STRRIDE_Subject.var_report.xml,382,501,0,883,dbgap,NA
3137,./data/phs000251.v2.pht001261.v2.p2.HMP_Cutaneous_Psoriasis_Sample.var_report.xml,65,28,0,236,dbgap,NA
3138,./data/phs001284.v1.pht009031.v1.p1.WM_LPL_Subject.var_report.xml,125,92,0,217,dbgap,NA
3139,./data/phs001064.v1.pht006833.v1.p1.PC_SRC_Bladder_Sample.var_report.xml,3,3,0,12,dbgap,NA
3140,./data/phs000912.v1.pht004733.v1.p1.Breast_Cancer_Latina_Sample_Attributes.var_report.xml,NA,1165,0,1165,dbgap,NA
3141,./data/phs000286.v6.pht008754.v1.p2.incevtchd.var_report.xml,1295,2163,382,3883,dbgap,NA
3142,./data/phs000280.v7.pht009475.v1.p1.GNDps1.var_report.xml,2391,3565,5512,5977,dbgap,NA
3143,./data/phs000171.v1.pht000769.v1.p1.MS_DATA_MHQMEDHIS2.var_report_2009_12_11.xml,636,1276,1887,1912,dbgap,NA
3144,./data/phs002389.v1.pht011091.v1.p1.HTN_microRNAs_Subject.var_report.xml,39,23,0,62,dbgap,NA
3145,./data/phs000967.v1.pht004863.v1.p1.Clear_Cell_Endometrial_Cancer_WES_Sample_Attributes.var_report.xml,NA,16,16,32,dbgap,NA
3146,./data/phs001297.v1.pht006200.v1.p1.PROP_LymphocyticMarkers_Sample.var_report.xml,47,50,0,721,dbgap,NA
3147,./data/phs001326.v1.pht007824.v1.p1.pidtc_17645_baselinea.var_report.xml,21,3,46,46,dbgap,NA
3148,./data/phs000200.v9.pht001501.v2.p3.outc_dvt_pe_cad_rel1.var_report.xml,NA,320,258,334,dbgap,NA
3149,./data/phs000280.v7.pht006451.v1.p1.MRS.var_report.xml,718,1006,0,1726,dbgap,NA
3150,./data/phs000975.v1.pht004935.v1.p1.NHS_Mammographic_Density_Subject_Phenotypes.var_report.xml,NA,NA,0,794,dbgap,NA
3151,./data/phs001224.v1.pht005939.v1.p1.Platinum_Genomes_Pedigree.var_report.xml,9,8,0,17,dbgap,NA
3152,./data/phs001940.v2.pht009696.v1.p1.Immune_Checkpoint_NSCLC_Subject.var_report.xml,19,17,0,36,dbgap,NA
3153,./data/phs002030.v1.pht010263.v1.p1.MEIs_Transcriptome_Sample.var_report.xml,407,231,0,638,dbgap,NA
3154,./data/phs000280.v7.pht004063.v2.p1.DERIVE13.var_report.xml,6784,8156,7092,14940,dbgap,NA
3155,./data/phs000988.v5.pht005246.v4.p1.TOPMed_WGS_Asthma_Costa_Rica_Pedigree.var_report.xml,2293,2076,4363,4369,dbgap,NA
3156,./data/phs002310.v1.pht011206.v1.p1.InC3_Sample.var_report.xml,1328,559,0,1887,dbgap,NA
3157,./data/phs001820.v1.pht010241.v1.p1.Oncologic_Hematologic_Sample.var_report.xml,74,44,0,497,dbgap,NA
3158,./data/phs000280.v7.pht006415.v1.p1.ABI_DERV.var_report.xml,2140,2772,4096,4916,dbgap,NA
3159,./data/phs000777.v1.pht003975.v1.p1.FSGS_CKD_Sample_Attributes.var_report.xml,4,6,0,10,dbgap,NA
3160,./data/phs000007.v32.pht002428.v1.p13.q_psysocalp_ex10_0_0657s.var_report.xml,786,979,23,1765,dbgap,NA
3161,./data/phs000280.v7.pht004140.v2.p1.NUTV3X.var_report.xml,198,205,57,403,dbgap,NA
3162,./data/phs000285.v3.pht001722.v2.p2.D1F31A.var_report.xml,886,978,3237,3237,dbgap,NA
3163,./data/phs002204.v1.pht010910.v1.p1.cCREs_Sample_Attributes.var_report.xml,2,2,0,21,dbgap,NA
3164,./data/phs000824.v1.pht005139.v1.p1.Colon_Cancer_Predisposing_Mutations_Sample_Attributes.var_report.xml,37,63,0,100,dbgap,NA
3165,./data/phs000018.v2.pht004355.v1.p1.GoKinD_GAIN_Pedigree.var_report.xml,1435,1611,0,3046,dbgap,NA
3166,./data/phs000385.v1.pht002342.v1.p1.Epigenetic_Colorectal_Cancer_Sample_Attributes.var_report.xml,53,47,0,104,dbgap,NA
3167,./data/phs000983.v1.pht005005.v1.p1.Rheumatoid_Arthritis_Therapy_Sample.var_report.xml,93,419,0,512,dbgap,NA
3168,./data/phs000285.v3.pht001662.v2.p2.C1F09MOT.var_report.xml,104,227,65,787,dbgap,NA
3169,./data/phs000486.v1.pht002802.v1.p1.GODOT_Subject.var_report.xml,3314,4943,0,8257,dbgap,NA
3170,./data/phs001195.v1.pht006861.v1.p1.Atomoxetine_Methamphetamine_Subject_Phenotypes.var_report.xml,10,3,12,13,dbgap,NA
3171,./data/phs000697.v1.pht007692.v1.p1.ae_mro_review.var_report.xml,12,3,53,53,dbgap,NA
3172,./data/phs001252.v1.pht006390.v1.p1.ns_brcon.var_report.xml,470,287,81,757,dbgap,NA
3173,./data/phs000086.v3.pht000234.v1.p1.DCCT_m9excaif.var_report.xml,761,680,1002,1441,dbgap,NA
3174,./data/phs000512.v1.pht002863.v1.p1.Etiology_HDL_Cholesterol_Sample_Attributes.var_report.xml,59,38,0,97,dbgap,NA
3175,./data/phs000200.v9.pht001502.v2.p3.outc_bc_rel1.var_report.xml,NA,3415,3024,3471,dbgap,NA
3176,./data/phs000809.v1.pht004346.v1.p1.Glycosylation_Congenital_Disorder_Pedigree.var_report.xml,6,2,6,8,dbgap,NA
3177,./data/phs000727.v1.pht003863.v1.p1.Alzheimers_Parkinsons_Extracellular_miRNA_Sample.var_report.xml,116,95,0,395,dbgap,NA
3178,./data/phs001605.v2.pht010081.v1.p1.TOPMed_WGS_CHIRAH_Subject_Phenotypes.var_report.xml,109,183,0,292,dbgap,NA
3179,./data/phs000128.v3.pht000580.v2.p3.simphen181.var_report.xml,2943,3500,0,6443,dbgap,NA
3180,./data/phs001776.v1.pht009211.v1.p1.LTG_Pancreas_QTL_Sample_Attributes.var_report.xml,51,40,0,182,dbgap,NA
3181,./data/phs001931.v1.pht009676.v1.p1.CMI_ASCproject_Subject.var_report.xml,10,26,0,36,dbgap,NA
3182,./data/phs000909.v1.pht004875.v1.p1.NEPC_Sample.var_report.xml,94,NA,0,300,dbgap,NA
3183,./data/phs001167.v1.pht005636.v1.p1.T2D_Seq_GWAS_AA_Cohort_Subject.var_report.xml,839,1206,1094,3098,dbgap,NA
3184,./data/phs000007.v32.pht000015.v3.p13.ex0_13s.var_report.xml,1274,1737,2987,3011,dbgap,NA
3185,./data/phs000259.v2.pht001245.v2.p1.HMP_Urethral_Males_Demographics_Data.var_report.xml,55,NA,0,55,dbgap,NA
3186,./data/phs001644.v2.pht009946.v2.p2.TOPMed_CCDG_BioME_Subject_Phenotypes.var_report.xml,5031,7019,10863,12050,dbgap,NA
3187,./data/phs000285.v3.pht001604.v2.p2.B2F09DIB.var_report.xml,3,16,0,33,dbgap,NA
3188,./data/phs000007.v32.pht000094.v3.p13.icd0_19s.var_report.xml,1443,1315,2757,2758,dbgap,NA
3189,./data/phs001052.v2.pht005468.v2.p1.Pediatric_Solid_Tumors_Subject_Phenotypes.var_report.xml,57,26,1,83,dbgap,NA
3190,./data/phs000659.v1.pht003522.v1.p1.Ileal_Pouch_Microbiome_Sample.var_report.xml,NA,NA,0,158,dbgap,NA
3191,./data/phs001141.v1.pht005600.v1.p1.PROMOTE_Sample.var_report.xml,88,NA,0,246,dbgap,NA
3192,./data/phs001224.v1.pht005942.v1.p1.Platinum_Genomes_Sample_Attributes.var_report.xml,9,8,0,17,dbgap,NA
3193,./data/phs002048.v2.pht010317.v2.p1.SLE_Sample_Attributes.var_report.xml,4,54,0,58,dbgap,NA
3194,./data/phs001941.v1.pht009742.v1.p1.Otitis_Media_Subject.var_report.xml,7,NA,0,7,dbgap,NA
3195,./data/phs000869.v1.pht004607.v1.p1.BEAGESS_Subject.var_report.xml,5551,1380,8,6931,dbgap,NA
3196,./data/phs000409.v1.pht002739.v1.p1.WGS_Medulloblastoma_GEO.var_report.xml,NA,NA,0,0,dbgap,NA
3197,./data/phs000726.v1.pht003778.v1.p1.Myasthenia_Gravis_Sample.var_report.xml,546,426,0,972,dbgap,NA
3198,./data/phs000737.v1.pht004443.v1.p1.Metabolic_Syndrome_Hvar_Islanders_Subject.var_report.xml,989,1100,0,2089,dbgap,NA
3199,./data/phs001364.v1.pht007464.v1.p1.HCP_Young_Adults_Pedigree.var_report.xml,1001,1078,1781,2079,dbgap,NA
3200,./data/phs001522.v1.pht007731.v1.p1.cDNMs_Subject_Phenotypes.var_report.xml,1261,1261,0,2522,dbgap,NA
3201,./data/phs000285.v3.pht001630.v2.p2.B2F17.var_report.xml,909,1032,3212,3419,dbgap,NA
3202,./data/phs000855.v1.pht004553.v1.p1.Lung_Cancer_Resistance_Subject_Phenotypes.var_report.xml,8,7,0,15,dbgap,NA
3203,./data/phs002185.v1.pht010966.v1.p1.CIDR_GVHD_Subject.var_report.xml,3715,2201,5869,5916,dbgap,NA
3204,./data/phs000869.v1.pht004608.v1.p1.BEAGESS_Pedigree.var_report.xml,6,4,0,10,dbgap,NA
3205,./data/phs000794.v1.pht004309.v1.p1.Longitudinal_CLL_Sample.var_report.xml,7,5,0,42,dbgap,NA
3206,./data/phs001330.v2.pht007535.v2.p1.risk_room.var_report.xml,25,15,40,40,dbgap,NA
3207,./data/phs002393.v1.pht011136.v1.p1.ABCA4_Subject.var_report.xml,68,70,0,138,dbgap,NA
3208,./data/phs001457.v1.pht007054.v1.p1.AMP_RA_Subject_Phenotypes.var_report.xml,14,38,0,55,dbgap,NA
3209,./data/phs000552.v2.pht003027.v1.p1.Meningiomas_Subject.var_report.xml,12,53,0,65,dbgap,NA
3210,./data/phs001311.v1.pht007922.v1.p1.registration.var_report.xml,35,26,3,62,dbgap,NA
3211,./data/phs000486.v1.pht002803.v1.p1.GODOT_Pedigree.var_report.xml,3314,4943,8249,8257,dbgap,NA
3212,./data/phs000460.v1.pht002549.v1.p1.Recurrent_Nephrolithiasis_Subject_Phenotypes.var_report.xml,553,1129,28,1682,dbgap,NA
3213,./data/phs000280.v7.pht009473.v1.p1.GNBps1.var_report.xml,2771,4089,6730,6863,dbgap,NA
3214,./data/phs000923.v1.pht005495.v1.p1.Germ_Cell_Tumors_Sample_Attributes.var_report.xml,55,NA,0,141,dbgap,NA
3215,./data/phs001697.v1.pht010578.v1.p1.EAGLE_Never_Smokers_Subject_Phenotypes.var_report.xml,57,175,0,232,dbgap,NA
3216,./data/phs000007.v32.pht009752.v1.p13.l_crp_2005_m_0695s.var_report.xml,223,277,0,500,dbgap,NA
3217,./data/phs000007.v32.pht000161.v8.p13.il61_7s.var_report.xml,1518,1746,0,3264,dbgap,NA
3218,./data/phs002323.v1.pht010883.v1.p1.BulkRNA_Sample_Attributes.var_report.xml,37,34,0,355,dbgap,NA
3219,./data/phs000140.v1.pht000655.v1.p1.T2D_Sample.var_report_2010_11_24.xml,840,1208,2085,2142,dbgap,NA
3220,./data/phs002317.v1.pht011163.v1.p1.ALL_Bone_Toxicities_Subject.var_report.xml,232,183,0,415,dbgap,NA
3221,./data/phs002328.v1.pht010856.v1.p1.EPIPARK_HBS2_Sample_Attributes.var_report.xml,178,90,0,268,dbgap,NA
3222,./data/phs000572.v8.pht003391.v5.p4.ADSP_Pedigree.var_report.xml,2311,2424,1,4735,dbgap,NA
3223,./data/phs000007.v32.pht000610.v3.p13.wholedxa0_24_0708s.var_report.xml,285,513,798,798,dbgap,NA
3224,./data/phs002327.v1.pht010918.v1.p1.ATR_Stress_Tumors_Sample_Attributes.var_report.xml,11,13,0,24,dbgap,NA
3225,./data/phs000007.v32.pht000905.v4.p13.ctpericard1_2005s.var_report.xml,647,722,0,1369,dbgap,NA
3226,./data/phs001860.v1.pht009450.v1.p1.Autoinflammatory_Disorders_Subject.var_report.xml,86,120,0,206,dbgap,NA
3227,./data/phs001001.v1.pht007525.v1.p1.MGH_AF_Pedigree.var_report.xml,4,4,6,8,dbgap,NA
3228,./data/phs000711.v7.pht003721.v7.p2.BH_CMG_Pedigree.var_report.xml,1828,1747,3572,3588,dbgap,NA
3229,./data/phs000280.v7.pht004204.v2.p1.TIAE04.var_report.xml,4883,6019,10887,10902,dbgap,NA
3230,./data/phs000171.v1.pht000778.v1.p1.MS_DATA_MSHIST1.var_report_2009_12_11.xml,330,670,998,1000,dbgap,NA
3231,./data/phs000280.v7.pht006428.v1.p1.CYSC.var_report.xml,2370,3157,9,5533,dbgap,NA
3232,./data/phs001407.v1.pht006831.v1.p1.HNPCC_Subject_Phenotypes.var_report.xml,1,10,0,11,dbgap,NA
3233,./data/phs001578.v1.pht007877.v1.p1.Preterm_Infant_Microbiome_Sample_Attributes.var_report.xml,40,42,9,368,dbgap,NA
3234,./data/phs000707.v2.pht003715.v2.p1.Hereditary_Neurological_Disorders_Sample.var_report.xml,10,8,0,18,dbgap,NA
3235,./data/phs000957.v1.pht004855.v1.p1.eMERGE_III_MyCode_Sample_Attributes.var_report.xml,3625,5582,0,9212,dbgap,NA
3236,./data/phs000701.v1.pht005512.v1.p1.DevelopmentalHistory.var_report.xml,48,43,158,158,dbgap,NA
3237,./data/phs000392.v1.pht002371.v1.p1.Exome_arPEO_Sample.var_report.xml,1,NA,0,1,dbgap,NA
3238,./data/phs001330.v2.pht007532.v2.p1.demographics.var_report.xml,25,15,40,40,dbgap,NA
3239,./data/phs002230.v1.pht010961.v1.p1.TSP_Hypertension_Subject.var_report.xml,515,814,0,1332,dbgap,NA
3240,./data/phs001675.v1.pht010218.v1.p1.OFC_Subject.var_report.xml,190,195,383,385,dbgap,NA
3241,./data/phs001273.v3.pht006173.v2.p2.OncoArray_Lung_Cancer_Subject_Phenotypes.var_report.xml,23125,13760,5542,36974,dbgap,NA
3242,./data/phs000370.v2.pht002384.v1.p1.Head_Neck_Squamous_Cell_Carcinoma_Sample_Attributes.var_report.xml,69,23,95,184,dbgap,NA
3243,./data/phs001000.v1.pht005028.v1.p1.MIGen_Leicester_Subject.var_report.xml,1973,349,0,2322,dbgap,NA
3244,./data/phs001691.v1.pht008538.v1.p1.HTX_Sample_Attributes.var_report.xml,1,1,0,2,dbgap,NA
3245,./data/phs000262.v3.pht006262.v1.p2.HMP_Gut_Ulcerative_Colitis_Sample_Attributes.var_report.xml,31,11,35,612,dbgap,NA
3246,./data/phs000007.v32.pht003097.v6.p13.t_ecgpwm_2005_m_0718s.var_report.xml,3700,4435,0,8135,dbgap,NA
3247,./data/phs001017.v1.pht005076.v1.p1.Breast_Cancer_Susceptibility_Subject_Phenotypes.var_report.xml,79,1680,1221,1759,dbgap,NA
3248,./data/phs000018.v2.pht000062.v1.p1.GOKIND_Phenotype_GAIN.var_report.xml,841,984,1825,1825,dbgap,NA
3249,./data/phs001580.v1.pht008290.v1.p1.HCC_Subject_Phenotypes.var_report.xml,15,26,0,41,dbgap,NA
3250,./data/phs001345.v3.pht008603.v1.p1.TOPMed_WGS_GENOA_Sample.var_report.xml,382,882,0,1266,dbgap,NA
3251,./data/phs000280.v7.pht004057.v2.p1.CNFC04.var_report.xml,4883,6019,347,10902,dbgap,NA
3252,./data/phs000882.v1.pht005712.v1.p1.PEGASUS_EA_Subject.var_report.xml,7440,NA,0,7440,dbgap,NA
3253,./data/phs001289.v1.pht007791.v1.p1.eligibility.var_report.xml,16,13,22,29,dbgap,NA
3254,./data/phs001502.v1.pht007258.v1.p1.CCDG_UPenn_EOCAD_Subject.var_report.xml,674,698,0,1373,dbgap,NA
3255,./data/phs001538.v1.pht008091.v1.p1.Registry_GenTests.var_report.xml,178,229,1,530,dbgap,NA
3256,./data/phs001289.v1.pht007794.v1.p1.demographics.var_report.xml,16,13,29,29,dbgap,NA
3257,./data/phs000285.v3.pht001788.v2.p2.E1F36.var_report.xml,863,965,13,3215,dbgap,NA
3258,./data/phs002298.v1.pht010759.v1.p1.Skin_Pigmentation_AA_Sample.var_report.xml,359,36,0,395,dbgap,NA
